symbol,name,big in(%),small in(%),price(%),turnover,big/price
sz002335,科华恒盛,5.6,1.5,5.2,386.814,1.08
sz002564,天沃科技,1.7,1.8,1.57,1451.19,1.08
sh600702,沱牌舍得,4.4,0.3,4.12,682.18,1.07
sh600587,新华医疗,9.9,0.6,9.22,579.809,1.07
sz002122,天马股份,9.0,2.8,8.4,648.37,1.07
sz000063,中兴通讯,6.8,0.1,6.45,682.09,1.05
sz002442,龙星化工,3.8,5.4,3.63,2359.14,1.05
sh600173,卧龙地产,6.7,-2.6,6.4,447.533,1.05
sz002404,嘉欣丝绸,6.5,1.9,6.25,808.323,1.04
sh600327,大东方,5.7,-0.1,5.49,599.053,1.04
sz000859,国风塑业,3.1,0.0,2.98,466.237,1.04
sz002064,华峰氨纶,3.4,2.2,3.31,442.502,1.03
sh601016,节能风电,1.8,-0.2,1.76,656.632,1.02
sh603338,浙江鼎力,3.8,-1.0,3.78,1373.42,1.01
sz000603,盛达矿业,5.2,-2.4,5.16,328.649,1.01
sz002446,盛路通信,3.1,2.0,3.07,552.838,1.01
sh600650,锦江投资,2.3,0.1,2.27,768.988,1.01
sh600302,标准股份,4.9,-1.1,4.89,503.163,1.0
sh600193,创兴资源,7.1,-1.0,7.07,576.469,1.0
sh600257,大湖股份,9.8,-0.4,9.79,1006.46,1.0
sh600281,太化股份,0.1,1.7,0.1,483.126,1.0
sh600825,新华传媒,4.2,0.0,4.19,941.403,1.0
sh600833,第一医药,3.6,-1.2,3.66,329.617,0.98
sh600694,大商股份,4.0,-2.1,4.07,450.6,0.98
sz002554,惠博普,0.7,0.8,0.72,733.247,0.97
sh600826,兰生股份,3.4,-1.7,3.49,285.909,0.97
sz002702,海欣食品,5.0,3.5,5.17,1010.46,0.97
sh600231,凌钢股份,0.5,-4.1,0.52,204.284,0.96
sz002728,台城制药,5.7,6.9,5.94,1398.44,0.96
sz002052,同洲电子,2.8,0.3,2.91,1235.34,0.96
sz002028,思源电气,0.8,0.9,0.84,494.773,0.95
sz000584,友利控股,9.5,63.3,9.97,3.34072,0.95
sz002614,蒙发利,6.5,-0.9,6.82,367.134,0.95
sz000782,美达股份,9.5,3.4,10.0,378.04,0.95
sz002451,摩恩电气,3.8,1.6,4.02,670.729,0.95
sh603997,继峰股份,3.0,3.7,3.16,1863.39,0.95
sz000155,*ST川化,3.0,1.5,3.19,293.859,0.94
sz002739,万达院线,6.2,1.1,6.62,644.622,0.94
sz002194,武汉凡谷,1.8,3.9,1.94,503.126,0.93
sz000048,康达尔,8.1,0.3,8.74,522.688,0.93
sz000301,东方市场,2.8,-0.2,3.06,506.702,0.92
sh600766,园城黄金,3.5,0.1,3.79,704.537,0.92
sh601515,东风股份,5.7,-1.3,6.25,262.001,0.91
sz002435,长江润发,2.2,1.8,2.44,412.184,0.9
sz002623,亚玛顿,2.5,-0.2,2.79,280.516,0.9
sz002584,西陇化工,8.9,2.2,10.0,336.313,0.89
sh603158,腾龙股份,2.2,-0.7,2.5,1304.47,0.88
sz002150,通润装备,4.8,2.8,5.52,375.496,0.87
sz002129,中环股份,7.1,0.0,8.17,422.899,0.87
sz002411,九九久,2.5,-1.2,2.9,1429.3,0.86
sz000413,东旭光电,0.9,0.2,1.05,535.665,0.86
sz002288,超华科技,2.7,-1.0,3.13,509.704,0.86
sz002693,双成药业,2.0,1.0,2.36,997.981,0.85
sz000504,南华生物,1.0,4.0,1.17,375.009,0.85
sh600566,济川药业,4.5,1.3,5.31,650.773,0.85
sz002277,友阿股份,2.8,-0.1,3.34,874.126,0.84
sz002334,英威腾,3.4,1.8,4.08,993.606,0.83
sz002206,海 利 得,3.0,-0.2,3.66,423.666,0.82
sh600485,信威集团,6.8,0.6,8.42,1839.17,0.81
sz002631,德尔家居,5.4,4.1,6.67,293.888,0.81
sh603021,山东华鹏,8.0,6.2,9.99,3526.2,0.8
sh603019,中科曙光,6.3,0.7,7.84,881.718,0.8
sz002748,世龙实业,7.0,0.2,8.88,3034.56,0.79
sz000036,华联控股,1.4,-5.2,1.8,431.249,0.78
sh600854,春兰股份,1.2,1.0,1.55,509.67,0.77
sz000791,甘肃电投,1.0,-3.1,1.31,1562.28,0.76
sz002706,良信电器,0.9,2.7,1.19,782.498,0.76
sz002062,宏润建设,0.5,-5.1,0.67,249.255,0.75
sz000608,阳光股份,0.9,-2.3,1.2,371.431,0.75
sh603567,珍宝岛,0.8,0.1,1.07,2177.78,0.75
sh600527,江南高纤,3.5,0.1,4.87,619.279,0.72
sh603729,龙韵股份,1.9,-1.2,2.67,1875.56,0.71
sz002428,云南锗业,1.9,0.8,2.72,555.617,0.7
sz000810,创维数字,2.1,0.8,3.01,287.927,0.7
sz002342,巨力索具,1.0,2.6,1.47,722.226,0.68
sz000869,张  裕Ａ,0.8,-4.9,1.17,182.671,0.68
sh601588,北辰实业,2.9,-4.3,4.29,283.032,0.68
sz000895,双汇发展,1.6,0.9,2.42,228.447,0.66
sz002228,合兴包装,4.7,-1.9,7.17,263.667,0.66
sh601018,宁波港,3.2,0.1,4.82,220.685,0.66
sz002636,金安国纪,2.3,-0.3,3.47,1764.41,0.66
sh601118,海南橡胶,3.2,-0.1,4.92,394.002,0.65
sh600592,龙溪股份,3.3,0.5,5.05,491.344,0.65
sz002296,辉煌科技,0.4,0.3,0.65,990.581,0.62
sh601231,环旭电子,0.7,-0.1,1.13,151.181,0.62
sz002274,华昌化工,0.7,1.7,1.13,520.419,0.62
sz000913,钱江摩托,1.5,0.3,2.5,645.605,0.6
sh600397,安源煤业,0.8,-0.3,1.33,790.898,0.6
sz002420,毅昌股份,0.8,3.0,1.33,320.348,0.6
sh600862,南通科技,3.8,2.9,6.84,429.025,0.56
sz000056,深国商,2.3,-1.5,4.1,474.125,0.56
sh600486,扬农化工,0.1,-1.3,0.18,319.253,0.56
sz002330,得利斯,2.2,2.7,3.93,231.382,0.56
sz002008,大族激光,1.3,-0.1,2.34,908.658,0.56
sz002536,西泵股份,1.2,2.2,2.18,1824.88,0.55
sz000999,华润三九,1.1,-1.3,2.04,153.666,0.54
sz002430,杭氧股份,1.3,4.5,2.5,192.014,0.52
sh600546,山煤国际,1.0,-1.4,2.0,391.428,0.5
sh603600,永艺股份,5.0,0.9,9.96,3091.02,0.5
sh600741,华域汽车,1.8,-0.4,3.71,233.823,0.49
sz002617,露笑科技,1.3,0.1,2.79,1299.62,0.47
sz000529,广弘控股,1.0,-1.9,2.14,200.931,0.47
sh603333,明星电缆,1.1,3.3,2.46,825.578,0.45
sz000977,浪潮信息,2.0,-0.3,4.48,532.277,0.45
sz002278,神开股份,0.5,2.8,1.16,599.885,0.43
sh600390,金瑞科技,1.7,-1.3,4.07,763.797,0.42
sh603808,歌力思,1.0,0.5,2.5,2306.93,0.4
sz002033,丽江旅游,0.3,1.0,0.78,323.835,0.38
sh600386,北巴传媒,1.1,0.4,3.07,419.233,0.36
sz002079,苏州固锝,1.2,2.0,3.43,888.708,0.35
sh600317,营口港,0.7,-0.8,1.98,375.474,0.35
sz002653,海思科,1.0,-2.1,2.97,405.24,0.34
sh601388,怡球资源,1.2,-1.5,3.58,375.649,0.34
sh600576,万好万家,1.1,2.1,3.2,398.886,0.34
sz000835,长城动漫,1.2,1.1,3.65,1724.67,0.33
sz002455,百川股份,2.0,3.5,6.4,1661.95,0.31
sz000521,美菱电器,0.3,-1.8,0.97,372.842,0.31
sz000836,鑫茂科技,0.4,-1.6,1.31,306.268,0.31
sh600371,万向德农,0.8,2.0,2.71,488.711,0.3
sh600216,浙江医药,0.7,-1.0,2.39,372.381,0.29
sz000567,海德股份,1.1,0.7,4.05,420.058,0.27
sz002565,上海绿新,0.7,-1.0,2.61,990.725,0.27
sh600230,沧州大化,0.4,-1.6,1.6,313.81,0.25
sh600391,成发科技,0.6,0.9,2.42,619.327,0.25
sh603688,石英股份,0.3,0.4,1.25,2987.37,0.24
sh600120,浙江东方,1.9,0.5,8.08,297.11,0.24
sz002450,康得新,0.4,0.6,1.64,441.59,0.24
sh600600,青岛啤酒,0.4,0.2,1.83,140.792,0.22
sz002638,勤上光电,0.7,-0.4,3.49,719.772,0.2
sh601258,庞大集团,0.5,-0.3,2.46,550.293,0.2
sh600200,江苏吴中,1.0,0.5,5.2,532.171,0.19
sz002699,美盛文化,1.0,0.1,5.15,2005.0,0.19
sz000960,锡业股份,0.2,-0.6,1.05,276.237,0.19
sh600586,金晶科技,0.2,1.2,1.2,598.808,0.17
sz002258,利尔化学,1.2,3.4,6.94,333.318,0.17
sh600340,华夏幸福,0.4,0.0,2.45,125.333,0.16
sh600313,农发种业,0.3,-2.4,2.23,389.127,0.13
sz002663,普邦园林,0.1,-0.2,0.82,628.162,0.12
sz000007,零七股份,0.4,4.6,4.05,583.317,0.1
sz002186,全 聚 德,0.4,0.9,4.15,237.096,0.1
sz000732,泰禾集团,0.3,-1.5,3.41,124.347,0.09
sh600074,保千里,0.2,0.7,2.21,693.808,0.09
sz002588,史丹利,0.3,3.6,3.19,381.985,0.09
sh601038,一拖股份,0.2,0.0,2.23,1041.31,0.09
sz002431,棕榈园林,0.1,2.9,1.81,526.928,0.06
sh600255,鑫科材料,0.1,-0.2,2.98,806.514,0.03
sh600132,重庆啤酒,0.1,0.0,2.89,453.171,0.03
sz002691,石中装备,0.2,0.2,8.97,3426.66,0.02
