symbol,name,moneyflow incoming ratio (%),price change ratio (%),turnover,superbig_angle
sh600555,九龙山,2.9289818385428124,3.68664,361.89,55.2275
sh600556,慧球科技,-15.566169936647004,-1.56979,422.227,-97.2335
sh600557,康缘药业,2.4944739083030227,3.77151,396.969,28.3997
sh600559,老白干酒,2.9846874013507785,3.52882,84.4559,64.0713
sh600560,金自天正,7.772901225803153,5.02633,539.32,58.1124
sh600562,国睿科技,16.513108796291732,9.43184,379.5,48.4286
sh600563,法拉电子,-3.514158136617414,1.8242600000000002,265.706,53.2181
sh600565,迪马股份,17.065398041983666,7.03125,777.919,59.8165
sh600566,济川药业,17.300786064316682,3.8398000000000003,352.171,68.7197
sh600567,山鹰纸业,16.28066155479453,4.2394,582.131,59.3929
sh600569,安阳钢铁,2.6808461052693677,4.5,175.073,-39.5439
sh600570,恒生电子,24.03035197550027,9.72151,447.997,67.9753
sh600571,信雅达,28.48491111122576,9.99602,272.088,67.5023
sh600573,惠泉啤酒,-5.132569327442354,2.8854100000000003,158.137,-62.4547
sh600576,万好万家,16.400522877242274,9.402989999999999,503.626,47.1352
sh600577,精达股份,2.1601114116468394,4.2984599999999995,256.053,4.18281
sh600578,京能电力,-1.571219025429183,4.23358,306.268,-18.7348
sh600579,天华院,13.832494696739886,6.566039999999999,276.777,62.8023
sh600580,卧龙电气,2.0763097630692733,2.9832199999999998,556.964,42.1156
sh600581,八一钢铁,-1.6458420871138129,3.6662500000000002,292.612,50.4971
sh600582,天地科技,-3.909598173598098,3.63546,63.4543,-25.9866
sh600583,海油工程,0.7328905944128755,2.6377,308.741,-12.8796
sh600585,海螺水泥,-2.7203431693289546,1.13935,96.6749,-78.4656
sh600586,金晶科技,-5.354833595832672,1.82815,507.401,-70.0854
sh600587,新华医疗,-16.159476649471813,0.363636,343.351,-88.7646
sh600588,用友网络,33.58993358454158,10.0104,659.782,73.7365
sh600590,泰豪科技,11.230834248572666,4.7176599999999995,258.105,41.9584
sh600592,龙溪股份,9.845872002605399,5.96817,429.295,44.3485
sh600593,大连圣亚,1.009985957217793,5.10783,460.092,-12.902
sh600594,益佰制药,17.473722781643474,3.99209,443.53,75.7408
sh600595,中孚实业,12.351831117442375,4.13333,215.059,68.0878
sh600596,新安股份,-1.4932703673579897,1.59744,218.222,-36.2916
sh600598,XD北大荒,-2.0435732079943967,1.93095,159.697,-74.3121
sh600600,青岛啤酒,-2.6063652317061763,1.28647,75.3642,-66.5357
sh600601,方正科技,8.027377269286191,7.391300000000001,573.039,38.3004
sh600603,大洲兴业,23.761497827430052,7.69841,366.534,61.0493
sh600604,市北高新,-2.6228335274863688,4.31442,141.206,32.399
sh600605,汇通能源,14.70038107437645,7.4074100000000005,333.002,35.3148
sh600606,金丰投资,5.848228156404785,5.4772099999999995,578.855,35.1451
sh600610,中毅达,-5.675616397243725,-3.11258,1925.86,-133.951
sh600611,大众交通,12.559365050318528,6.741569999999999,322.364,62.0475
sh600612,老凤祥,-12.633641706967177,0.06321109999999999,56.8343,-89.2691
sh600613,神奇制药,-5.772291709268762,3.1405000000000003,276.145,11.637
sh600615,丰华股份,2.296975237486829,2.69673,135.343,34.8747
sh600616,金枫酒业,-1.2152903199450105,3.9902300000000004,210.905,-35.6024
sh600617,国新能源,-0.8496671724043993,1.26904,413.516,-64.7449
sh600618,氯碱化工,-3.8989034101227635,2.5177,119.312,-40.4447
sh600619,海立股份,-11.471410216875668,2.42806,167.825,-36.4039
sh600620,天宸股份,5.157122487152101,1.74216,226.713,9.42455
sh600621,华鑫股份,-4.434975039093993,2.10728,222.679,-20.4924
sh600622,嘉宝集团,2.627928828625406,4.95327,307.23,5.42688
sh600623,双钱股份,-5.374242143969501,3.66064,48.0844,-37.7384
sh600624,复旦复华,15.33666156737476,10.027899999999999,1557.55,47.4843
sh600626,申达股份,6.266027310100373,2.7868899999999996,343.811,65.6075
sh600630,龙头股份,1.728804900372582,2.9268300000000003,324.828,16.6943
sh600633,浙报传媒,6.28253792129863,4.29752,341.428,60.0132
sh600634,中技控股,28.251567954345884,9.22708,1621.79,68.843
sh600635,大众公用,10.506752797890236,6.8483600000000004,717.392,57.9439
sh600636,三爱富,-0.030712989770999035,1.8824899999999998,246.871,-4.68313
sh600637,百视通,-3.644961994317559,0.6859149999999999,181.016,-83.3637
sh600638,新黄浦,0.5021788025880597,1.5328,263.506,-27.8147
sh600639,浦东金桥,1.2464384881566364,2.71473,129.139,-28.5267
sh600640,号百控股,4.892837083475439,4.73954,499.096,47.4153
sh600641,万业企业,0.6143566500742565,3.1454799999999996,157.121,-23.8488
sh600642,申能股份,-3.389279818155909,2.19298,144.477,-39.8472
sh600643,爱建股份,-8.721735689840807,1.52632,304.506,-72.1147
sh600647,同达创业,9.644932303528677,4.9291,193.684,57.2398
sh600648,外高桥,-17.88292584928636,1.73233,134.051,-78.8549
sh600650,锦江投资,1.1848599198621688,2.13415,141.031,63.9513
sh600651,飞乐音响,2.7899050474544427,1.36218,247.95,65.0396
sh600652,游久游戏,6.224307973162567,5.86381,543.792,33.0174
sh600653,申华控股,2.2990534641793645,3.99306,426.708,29.6067
sh600654,中安消,3.430264314369455,3.3278799999999995,379.581,44.9786
sh600655,豫园商城,-1.8185489317106636,2.5695900000000003,404.487,-48.013
sh600657,信达地产,6.333733471808451,2.14797,141.755,-11.3494
sh600658,电子城,8.881237919285846,5.00329,121.982,61.0442
sh600660,福耀玻璃,0.9342251190376044,1.50131,151.525,52.7923
sh600661,新南洋,18.662593785975307,9.99773,924.62,46.73
sh600662,强生控股,-8.270485249249344,2.69914,214.734,-63.0491
sh600663,陆家嘴,-2.8112547550738713,1.5678100000000001,68.2207,-56.2554
sh600664,哈药股份,7.911770070846742,2.5974,168.547,59.2682
sh600665,天地源,19.48757013546284,7.897329999999999,1093.83,58.8549
sh600666,西南药业,10.463889471117442,6.825150000000001,255.159,51.8105
sh600668,尖峰集团,1.174313610448321,2.23741,340.975,-47.9966
sh600671,天目药业,5.917190459233433,0.769231,201.601,85.2817
sh600673,DR东阳光,-1.6043426323910055,-2.87026,457.36,-128.221
sh600674,川投能源,1.951615750426976,1.93966,104.078,3.96638
sh600675,中华企业,2.6771271549577946,3.7647100000000004,258.301,47.2181
sh600676,交运股份,-3.792521028439333,2.90742,223.934,-66.7906
sh600678,四川金顶,28.70151563742713,10.0235,341.517,59.8194
sh600679,金山开发,-2.797673255913993,3.5546599999999997,184.666,-41.929
sh600680,上海普天,16.11448950457869,5.99119,303.345,55.79
sh600682,南京新百,11.529763844357491,3.97234,138.565,37.8395
sh600683,京投银泰,0.8207162758358765,8.32466,214.71,-23.5546
sh600684,珠江实业,21.97604391368573,6.12597,291.977,59.8633
sh600685,广船国际,5.611320209155435,3.77787,270.416,60.5386
sh600686,金龙汽车,8.029170242263293,1.9878300000000002,277.125,-3.47
sh600687,刚泰控股,2.394584493855143,8.13537,510.358,17.2082
sh600688,上海石化,3.875406699395219,0.60241,814.48,61.5015
sh600690,青岛海尔,0.1238020417841067,3.14685,142.203,38.1814
sh600692,亚通股份,12.432821516257361,3.2234400000000005,569.165,47.3511
sh600693,东百集团,19.802022108992627,2.37906,158.607,44.4758
sh600694,大商股份,6.750560919995197,4.01114,203.148,49.4708
sh600695,绿庭投资,-7.850403932804445,4.37743,294.745,-35.8176
sh600697,欧亚集团,-4.755689294181482,2.9057199999999996,275.343,-46.3231
sh600698,湖南天雁,0.9826168603583963,3.5416700000000003,374.641,6.12055
sh600699,均胜电子,10.089830338215009,6.03857,347.173,50.1232
sh600702,沱牌舍得,4.957747715021647,4.048920000000001,755.961,48.3459
sh600703,三安光电,17.609896446095423,5.372459999999999,369.617,74.2123
sh600704,物产中大,21.30503154598296,8.15018,360.027,63.2532
sh600705,中航资本,3.6514911521366424,3.1213,437.268,40.3804
sh600706,曲江文旅,-2.9852579081152326,1.99895,210.354,-57.003
sh600707,彩虹股份,24.275398611816186,9.97392,551.262,63.4346
sh600708,海博股份,2.750335841785173,4.453180000000001,301.408,6.08904
sh600711,盛屯矿业,11.70371617123673,4.02347,585.906,66.8149
sh600712,南宁百货,13.744367618386107,9.316040000000001,516.456,31.3085
sh600713,南京医药,-2.968780320894998,3.41741,323.169,-51.8008
sh600714,金瑞矿业,-0.7187822283659766,4.3255099999999995,160.422,0.0
sh600716,凤凰股份,-3.1109184223576323,1.29776,206.063,-55.8328
sh600717,天津港,-2.7991598323568323,2.50557,219.816,-57.2109
sh600718,东软集团,9.242008832584553,7.148350000000001,501.324,51.6238
sh600720,祁连山,-8.845510703654478,0.8122739999999999,372.186,-84.6951
sh600721,百花村,11.091438239403328,2.5641000000000003,116.696,0.0
sh600723,首商股份,4.897854309308713,3.4687799999999998,153.701,-38.4117
sh600724,宁波富达,45.98869210168999,9.92167,331.051,76.7881
sh600725,云维股份,3.2110009676761906,3.13253,416.46,37.0655
sh600726,华电能源,-0.7745907034216623,0.9562839999999999,456.808,-57.6095
sh600727,鲁北化工,8.252950108599814,5.4326,407.098,60.9556
sh600728,佳都科技,13.181766937460681,7.27867,584.763,49.5087
sh600729,重庆百货,-5.373636570261689,3.12916,201.838,-50.1452
sh600730,中国高科,17.40647025534936,10.023,806.051,54.3476
sh600731,湖南海利,-14.182219847980083,4.48276,275.936,-48.8304
sh600733,S前锋,-5.058228010198452,0.713459,248.176,67.2002
sh600735,XR新华锦,-0.7082869441885121,-1.95172,222.225,122.561
sh600736,XD苏州高,2.9298561344173253,5.71776,346.83,13.6808
sh600737,中粮屯河,1.7673721545291947,2.35581,450.843,29.8885
sh600738,兰州民百,-0.32125947632424917,7.66355,2320.55,-41.6932
sh600739,辽宁成大,1.5245879245900549,3.0824399999999996,244.648,-11.2829
sh600740,山西焦化,0.11226485130176574,3.0888,205.413,34.0421
sh600741,华域汽车,-0.692826640170893,0.545635,111.477,74.3654
sh600742,一汽富维,-4.2913202400533725,2.00827,351.009,-65.0702
sh600743,华远地产,-6.9408172716868455,3.03514,105.195,-34.8823
sh600744,华银电力,4.557263754576246,0.875274,1608.04,75.4614
sh600745,中茵股份,19.11922729668648,9.9872,415.588,54.3209
sh600746,江苏索普,10.749249002102387,5.05155,197.433,63.0091
sh600748,上实发展,-7.53987381722684,3.75522,205.051,-66.8719
sh600749,西藏旅游,4.903011684462652,1.29108,445.219,79.7239
sh600750,江中药业,6.103520355029708,6.54116,228.334,33.269
sh600751,天津海运,-2.579284616235397,2.74678,446.539,12.7956
sh600753,东方银星,16.032704633370553,2.47336,117.639,76.4174
sh600754,锦江股份,6.47264650213957,2.51694,69.132,34.0527
sh600755,厦门国贸,1.6631128121683936,2.89495,326.478,-11.6973
sh600757,长江传媒,8.559782260733744,8.06324,170.355,5.88941
sh600758,红阳能源,0.7415524691967458,2.47209,361.399,32.5288
sh600759,洲际油气,-4.871161119170488,-0.180614,432.615,-91.34
sh600760,中航黑豹,-5.395555218751177,-0.551133,1161.55,-98.6641
sh600761,安徽合力,10.448126162074317,2.32266,158.984,13.9725
sh600763,通策医疗,25.936763673151685,4.71087,72.2952,70.7715
sh600764,中电广通,14.861900325540049,5.23998,134.216,50.9717
sh600766,园城黄金,-3.894948512043407,1.97006,341.554,-65.786
sh600767,运盛实业,8.080511883328406,5.30179,794.15,36.2094
sh600768,宁波富邦,-0.6532024598456405,2.69017,475.042,45.3595
sh600769,祥龙电业,-9.615135388557412,1.61702,213.853,70.5824
sh600770,综艺股份,17.212664648171312,9.976930000000001,368.697,60.9169
sh600771,广誉远,26.866761347999034,5.37634,209.475,75.8539
sh600773,西藏城投,0.8653703811019406,3.45048,169.509,12.7691
sh600774,汉商集团,-12.769294791930577,0.692941,72.2502,0.0
sh600775,南京熊猫,10.424631109554642,4.79275,198.28,45.3805
sh600776,东方通信,20.45120433319756,4.17256,143.875,60.9571
sh600778,友好集团,-4.263949986763657,2.9250499999999997,332.074,-53.8853
sh600780,通宝能源,-11.344018221906998,2.8436,166.471,-70.6688
sh600781,辅仁药业,9.308886899866263,3.37168,163.259,27.3803
sh600782,新钢股份,-1.4044162123614505,2.5,64.7423,9.04935
sh600783,鲁信创投,11.538276968879421,4.99876,338.679,59.3922
sh600784,鲁银投资,-11.767999260000748,2.15483,280.406,-63.5859
sh600787,中储股份,2.8245836237166584,3.41741,217.657,16.1242
sh600789,鲁抗医药,9.203671474749822,8.01056,559.535,42.7407
sh600790,轻纺城,2.231612517434772,7.26744,638.945,7.34178
sh600791,京能置业,-1.1948352639080624,3.9911299999999996,366.868,4.98496
sh600792,云煤能源,2.1901403223436553,2.82258,204.708,7.13743
sh600794,保税科技,8.3251735709662,4.5766599999999995,351.277,55.5956
sh600795,国电电力,11.129945395000956,1.13086,717.886,84.0601
sh600796,钱江生化,-3.1795066438715978,6.572070000000001,782.621,-17.6196
sh600798,宁波海运,3.56286073525811,6.81537,340.253,0.0672926
sh600800,天津磁卡,1.750986683486513,4.01567,384.431,-35.0706
sh600801,华新水泥,-2.9937448780949594,7.20803,223.878,29.1405
sh600802,福建水泥,-5.327598721688483,3.3073900000000003,318.887,-73.0022
sh600803,新奥股份,-8.683806165082652,0.26178,151.001,-87.8972
sh600804,鹏博士,26.5391619923522,10.0122,543.898,67.9439
sh600805,悦达投资,0.83943130223159,3.0843,264.092,29.5707
sh600807,XR天业股,-8.20345137222386,-4.55543,346.898,-148.924
sh600808,马钢股份,7.1207288469271175,5.75693,198.872,25.4417
sh600809,山西汾酒,-2.175959695352632,2.13442,141.647,-38.342
sh600810,神马股份,-15.632281209250179,0.831025,281.955,-85.8637
sh600811,东方集团,2.478229341798099,2.9034999999999997,308.845,-22.937
sh600812,华北制药,8.18922866282736,4.3943,221.26,37.3135
sh600814,杭州解百,-0.8777552507294841,2.5869,241.256,-52.9923
sh600815,厦工股份,9.054363167530141,6.22372,283.768,59.9304
sh600816,安信信托,4.603584135329883,1.53191,190.832,72.2732
sh600818,中路股份,17.097176290056407,8.92768,274.995,45.0494
sh600819,耀皮玻璃,1.7692560051288646,2.48756,159.655,-18.0643
sh600820,隧道股份,2.531281190336734,1.5186,326.388,44.3622
sh600821,津劝业,12.840629442167934,6.4321600000000005,430.784,20.5746
sh600822,上海物贸,-0.7832556612464361,2.97483,256.069,-17.4272
sh600823,世茂股份,0.5625470163237609,2.12551,72.4324,-5.86527
sh600824,益民集团,-6.248363986045962,3.08151,223.962,-5.92798
sh600825,新华传媒,7.400356531596959,-2.09747,834.44,113.278
sh600826,兰生股份,8.299841264234633,3.51041,141.877,-30.0912
sh600827,百联股份,0.29417851674766726,1.6129,164.942,-60.7267
sh600829,人民同泰,11.447594943359238,3.67347,103.053,44.8053
sh600830,香溢融通,3.3661288760559986,5.78114,435.189,34.8599
sh600831,广电网络,7.808322404743505,3.7170300000000003,495.061,-9.51684
sh600833,第一医药,-0.6099036198618193,4.06114,234.787,8.79485
sh600834,申通地铁,-3.777909892418779,2.67922,120.245,19.9914
sh600835,上海机电,1.3148328170337793,-0.849057,283.085,153.617
sh600836,界龙实业,4.412634820458166,2.39044,315.572,26.7224
sh600837,海通证券,-4.309285957152374,-3.09565,569.458,-124.02
sh600838,上海九百,0.2638300035914033,2.53262,262.371,3.67508
sh600839,四川长虹,7.037233383628882,7.2423399999999996,526.537,29.3639
sh600841,上柴股份,23.700435132193867,3.90946,159.555,81.2922
sh600843,上工申贝,-7.749650609536698,3.0496499999999997,279.818,-46.1471
sh600844,丹化科技,-3.922348172277341,3.8716800000000005,244.676,41.9575
sh600845,宝信软件,15.516104090577224,7.309150000000001,154.055,24.2055
sh600846,同济科技,11.80619837228577,7.55957,587.481,54.2548
sh600847,万里股份,-16.259948072257842,3.24344,177.091,-78.7792
sh600848,自仪股份,-2.919417246740153,6.326420000000001,305.498,-30.0361
sh600850,华东电脑,11.047144262371084,8.54189,304.642,30.1654
sh600851,海欣股份,4.689219397811917,3.40249,287.647,44.0799
sh600853,龙建股份,7.565148834457464,7.97799,509.192,33.689
sh600854,春兰股份,1.0976239981566212,3.27654,219.433,51.0427
sh600855,航天长峰,11.868596389044662,2.89055,240.383,62.4508
sh600857,工大首创,2.4020448698521597,3.01802,218.704,35.8315
sh600858,银座股份,-3.5220474810105387,1.3545800000000001,471.933,-71.7502
sh600859,王府井,2.966419678027403,2.32389,191.495,44.7071
sh600860,京城股份,-10.128332229120454,1.7560099999999998,199.019,-77.4987
sh600861,北京城乡,-4.18557207068202,2.91859,153.559,-1.66981
sh600862,南通科技,26.244556595568657,9.41235,347.814,60.688
sh600863,内蒙华电,5.468413356001075,3.09091,263.304,30.9908
sh600864,哈投股份,-4.67525100759016,0.8666349999999999,298.576,8.04008
sh600865,百大集团,4.765900255220414,7.80488,271.505,33.9155
sh600867,通化东宝,9.940343584215777,5.71429,180.777,53.9333
sh600868,梅雁吉祥,-1.6962342903456766,4.11449,437.393,-44.1069
sh600869,智慧能源,20.773301066641775,10.0038,217.72,56.7949
sh600871,石化油服,7.063484725907819,3.1668700000000003,643.222,51.6104
sh600873,梅花生物,2.5688191946593695,2.0080299999999998,216.368,-9.10151
sh600874,创业环保,3.0663820160320507,3.1922800000000002,167.314,38.8862
sh600875,东方电气,-2.6187055406887767,1.84426,305.58,-56.3782
sh600876,洛阳玻璃,8.81790382240991,4.386749999999999,171.763,0.0
sh600877,中国嘉陵,-6.160578735683084,2.3706899999999997,304.826,47.9094
sh600879,航天电子,6.4138816867560955,2.88198,520.826,53.0236
sh600880,博瑞传播,-2.000162743872125,3.5019500000000003,1239.82,-49.2293
sh600881,亚泰集团,-4.290057823524627,2.40481,202.495,-58.3124
sh600882,华联矿业,2.818127530609635,0.9606150000000001,245.822,70.2263
sh600883,博闻科技,-2.403256190425289,4.657179999999999,448.883,8.65594
sh600884,杉杉股份,4.115157085635225,3.02383,487.313,32.7092
sh600885,宏发股份,-3.249509584839769,3.3610800000000003,148.975,57.2354
sh600886,国投电力,1.6397684528390637,2.38727,301.77,35.1145
sh600887,伊利股份,-3.8150839552768665,1.07557,157.164,-65.4872
sh600888,新疆众和,6.810466487154647,3.7213700000000003,191.638,32.1228
sh600889,南京化纤,12.371833488130966,3.8036,170.183,29.986
sh600890,中房股份,0.6805681431843451,7.11111,294.773,25.404
sh600891,秋林集团,-4.510210844542618,3.03644,274.707,-48.3192
sh600892,宝诚股份,4.3963349286837285,4.21313,312.601,36.7708
sh600893,中航动力,10.647696017139898,2.66226,146.362,70.1747
sh600894,广日股份,5.0249678454811955,3.1178399999999997,144.708,69.4515
sh600895,张江高科,-1.577454804943619,2.63982,185.696,18.4828
sh600897,厦门空港,-6.7234874206260065,2.2300500000000003,161.335,23.2965
sh600898,三联商社,9.124403780151646,6.349209999999999,295.808,28.1586
sh600900,长江电力,12.13098030833401,1.00167,109.447,81.925
sh600917,重庆燃气,-3.80151769148481,3.25815,777.015,-45.085
sh600958,东方证券,-5.662790858533752,-0.330469,875.788,-92.1708
sh600959,江苏有线,9.070459649754353,10.0287,18.8917,30.3776
sh600960,渤海活塞,12.729535261999498,3.21324,170.263,45.1915
sh600961,株冶集团,-14.049901518994169,0.26738,544.138,-89.0478
sh600965,福成五丰,3.0481010225002207,4.05294,220.299,40.7242
sh600966,博汇纸业,2.1631901361794803,3.9924,169.091,-20.8366
sh600969,郴电国际,3.3065087507473945,3.8481300000000003,275.664,31.1297
sh600971,恒源煤电,8.16884481757279,2.62857,165.778,41.8289
sh600973,宝胜股份,-13.391779783992538,3.84356,231.636,-50.2583
sh600975,新五丰,-26.63972146054221,1.00503,395.949,-86.8858
sh600976,健民集团,-5.573439806632634,3.37717,302.644,12.8239
sh600978,宜华木业,9.381664567734811,2.0694299999999997,476.918,75.358
sh600979,广安爱众,-11.793997636489776,2.22222,211.276,-71.958
sh600980,北矿磁材,7.34170153376085,2.0902600000000002,209.788,-63.2921
sh600981,汇鸿股份,4.892748266297355,4.7290600000000005,139.547,-24.7584
sh600982,宁波热电,-0.47957106293466606,3.04507,256.741,-20.8329
sh600983,惠而浦,-0.23512432032053518,3.12717,106.997,0.0
sh600985,雷鸣科化,-5.617998570915473,2.58835,136.041,0.0
sh600986,科达股份,9.989830436430656,8.15803,513.118,42.1706
sh600987,航民股份,9.604554753462383,5.44479,175.049,35.1034
sh600988,赤峰黄金,-2.2715939285269817,2.01097,646.769,-61.3436
sh600990,四创电子,0.037152652076325836,7.40272,416.367,22.4657
sh600992,贵绳股份,8.739237820633166,6.0384899999999995,308.606,5.23297
sh600993,马应龙,4.624446053768636,4.2292000000000005,391.349,-4.50785
sh600995,文山电力,-6.64158447445725,4.0,475.86,-45.7893
sh600997,开滦股份,0.1292109041515201,2.5066,131.759,-56.0607
sh600998,九州通,-0.3297703001772386,2.99128,109.156,-5.46461
sh601000,唐山港,-2.272013886487747,2.8571400000000002,324.596,-67.6182
sh601001,大同煤业,11.50355612702168,2.58427,153.684,36.9064
sh601002,晋亿实业,3.314374546996473,4.553030000000001,309.328,48.1835
sh601003,柳钢股份,9.388801377886162,5.30973,60.3236,57.2556
sh601005,重庆钢铁,-0.24013566848766857,3.71287,558.176,-59.974
sh601006,大秦铁路,-3.3660799890517414,0.323102,107.718,-85.1917
sh601007,金陵饭店,20.10177437678256,9.311160000000001,180.954,63.7555
sh601008,连云港,-2.73034637176367,1.99134,545.008,-74.6806
sh601009,南京银行,-12.483072531941888,0.0,229.465,-90.0
sh601010,文峰股份,3.455047262484369,4.07348,442.37,30.7692
sh601011,宝泰隆,-6.05024972745878,2.47175,124.996,0.0
sh601012,隆基股份,3.171570681905199,6.91244,595.915,-1.12613
sh601015,陕西黑猫,-3.86368181727533,2.375,496.353,-32.6675
sh601016,节能风电,18.673845168497017,9.275179999999999,1240.49,51.5523
sh601018,宁波港,8.879603864867628,6.16622,169.835,44.0883
sh601021,春秋航空,8.53068039333819,3.24239,229.445,65.5289
sh601028,玉龙股份,9.936947383795868,-1.32128,611.098,99.7574
sh601038,一拖股份,4.1137837371218495,4.61538,740.711,-12.9758
sh601058,赛轮金宇,-2.22955994518164,1.6096599999999999,151.895,-23.8736
sh601069,西部黄金,-3.1779306705134713,4.1448100000000005,798.025,-24.5258
sh601088,中国神华,4.1215639561425865,1.86457,46.7896,56.6802
sh601098,中南传媒,2.6040448094323003,3.20035,81.9015,39.237
sh601099,太平洋,1.1398740988050344,1.9410500000000002,429.095,-14.0083
sh601100,恒立油缸,-11.526774846716732,1.0921500000000002,207.882,-70.6082
sh601101,昊华能源,7.373812746548479,2.6454999999999997,140.274,28.8607
sh601106,中国一重,-1.0955291828133906,1.1014899999999999,681.098,-54.8575
sh601107,四川成渝,-0.5026433254170684,4.12044,122.812,-24.2492
sh601111,中国国航,4.414109881445601,9.94318,154.245,27.7268
sh601113,华鼎股份,16.327551550002795,7.610790000000001,188.703,43.493
sh601116,三江购物,5.563773043667362,6.1597,295.211,-11.5104
sh601117,中国化学,4.9110449508151435,3.45149,309.598,41.2467
sh601118,海南橡胶,1.1561719375548827,1.7857100000000001,189.739,-31.9261
sh601126,四方股份,2.0533637619597753,0.7196969999999999,156.43,15.5501
sh601137,博威合金,20.16716638155213,2.96723,80.9614,71.097
sh601139,深圳燃气,-7.876169324842003,2.34742,66.0894,-64.6911
sh601158,重庆水务,-5.940087509137022,2.70812,55.9024,-55.1032
sh601166,兴业银行,-6.6665091617969106,0.221239,168.089,-88.1509
sh601168,西部矿业,1.6222478637183593,2.0,262.756,-18.5004
sh601169,北京银行,-9.313504584735577,0.0,262.0,-90.0
sh601177,杭齿前进,-18.45787323883352,1.22915,269.288,-77.0914
sh601179,中国西电,-0.18472412112074063,2.8836299999999997,193.126,11.5744
sh601186,中国铁建,9.494330101327549,7.643619999999999,267.875,51.2952
sh601188,龙江交通,1.2753337368523712,4.53809,198.42,26.1661
sh601198,东兴证券,1.9665878582493332,0.8264459999999999,632.21,77.8333
sh601199,江南水务,-7.78447815876765,3.4678,311.848,-69.2758
sh601208,东材科技,10.258799776923357,4.7025,212.04,35.9929
sh601216,内蒙君正,16.773465477685157,9.981520000000002,265.594,58.8197
sh601218,吉鑫科技,0.21158950023183457,2.50896,270.109,5.45456
sh601222,林洋电子,13.464497151890825,9.11595,122.477,45.6708
sh601225,陕西煤业,-11.418354756960342,5.10638,134.264,-55.5535
sh601226,华电重工,-6.647489947281858,2.14906,468.129,-46.8492
sh601231,环旭电子,-0.640265072621783,1.90977,84.0297,-19.2069
sh601238,广汽集团,5.573419176631224,3.4821400000000002,35.5686,-9.40838
sh601258,庞大集团,8.753405479651176,3.4028500000000004,262.959,61.6185
sh601288,农业银行,19.802280815845112,1.36986,24.2588,85.0371
sh601311,骆驼股份,1.3425087746110766,3.95934,154.692,-45.6891
sh601313,江南嘉捷,21.904762294815335,6.93796,230.014,29.4587
sh601318,中国平安,-10.275885258385173,-0.172315,292.309,-90.9466
sh601328,交通银行,2.4088107232378864,0.91047,82.2307,49.2966
sh601333,广深铁路,5.092572847158067,2.87162,248.875,13.2343
sh601336,新华保险,-0.6639946894485665,-2.2032800000000003,345.671,-133.626
sh601339,百隆东方,-2.303033826300976,4.10642,372.478,-34.6574
sh601369,陕鼓动力,-9.126087147012937,2.22222,83.5964,-19.1476
sh601377,兴业证券,-3.404878887449262,0.178891,265.981,-87.7102
sh601388,怡球资源,6.947120275128113,2.39421,222.598,2.48231
sh601390,中国中铁,5.969928352876395,7.26472,409.799,41.3929
sh601398,工商银行,4.613006438322658,1.37795,13.0734,75.3658
sh601515,东风股份,-6.6097078753521705,5.10006,117.412,-44.208
sh601518,吉林高速,-4.047970474026939,5.19231,221.582,-16.6426
sh601519,大智慧,5.7145071091030255,5.73301,635.077,44.4997
sh601555,东吴证券,-1.0739760530488105,0.196773,248.542,-86.8006
sh601558,华锐风电,9.719759091778728,1.37174,642.44,69.6382
sh601579,会稽山,0.5099726667527497,2.1954700000000003,407.519,0.0
sh601588,北辰实业,3.8938464059608644,3.9182300000000003,160.353,-4.46995
sh601599,鹿港科技,11.357366091860277,5.90551,204.057,33.8038
sh601600,中国铝业,3.2626774215201277,1.68067,256.338,47.3525
sh601601,中国太保,-11.952841443241773,-0.433651,184.356,-92.0383
sh601607,上海医药,5.16690490652001,3.79167,162.238,49.953
sh601608,中信重工,11.757309535667922,10.0,3.25441,0.0
sh601616,广电电气,5.6660092189314115,6.0606100000000005,294.022,54.421
sh601618,中国中冶,5.089789437662215,2.16895,367.05,64.5655
sh601628,中国人寿,-6.3909593102928515,-0.415584,52.0663,-93.3475
sh601633,长城汽车,-6.283607921289554,1.58827,42.3147,-77.2917
sh601636,旗滨集团,1.9495400546293384,0.381679,132.125,76.24
sh601666,平煤股份,3.2166666551520584,2.7863800000000003,191.882,7.69772
sh601668,中国建筑,4.830253668523828,3.6055099999999998,419.184,52.8647
sh601669,中国电建,9.369367376618026,3.7403,1515.32,69.0733
sh601677,XD明泰铝,-6.553549884048445,2.63835,127.759,30.9437
sh601678,滨化股份,-8.2371128224978,3.3957800000000002,188.375,-45.0492
sh601688,华泰证券,-0.36348588962637224,-0.498575,193.875,-114.001
sh601689,拓普集团,-5.040025427946791,3.841,731.619,-41.0049
sh601699,潞安环能,2.112607506565968,3.0844199999999997,144.372,38.9686
sh601700,风范股份,0.4295601943161232,3.66945,168.038,2.8211
sh601717,郑煤机,7.0459881685216175,2.4261600000000003,176.277,56.323
sh601718,际华集团,6.383711624749099,5.875579999999999,204.668,31.5953
sh601727,上海电气,2.53093650869924,1.6423400000000001,213.054,42.3958
sh601788,光大证券,-4.081396492655496,-0.708564,228.705,-96.5221
sh601789,宁波建工,1.1305404302222717,3.7037,197.7,-19.8297
sh601798,蓝科高新,-6.834544522509607,2.9262099999999998,164.881,40.3386
sh601799,星宇股份,6.312587738256746,6.771710000000001,239.013,-0.219875
sh601800,中国交建,12.72954956704327,7.683280000000001,143.633,60.5258
